subsequent_purchases,purchase_model,purchase_make,purchase_vehicle_year,purchase_price_LB,purchase_price_UB,trade_in,vehicle_financing,customer_age,customer_income,customer_gender,customer_previous_purchase,customer_distance_to_dealer,post_purchase_satisfaction,vehicle_warranty_used,AgeBin,purchase_class,made_in,job_assign,purchase_price
0,FIVE HUNDRED,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
0,CLS550,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,MOUNTAINEER,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
0,C70,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
0,S80,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
0,ES 300,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
0,RAM 3500,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
0,SIERRA 2500,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
0,XL-7,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
0,G5,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
0,SLK350,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
0,XA,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
0,X6,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89
0,CENTURY,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
0,FREESTYLE,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
0,S2000,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
0,R350,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
0,PRIUS C,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
0,C30,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
0,ASTRA,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
0,FORENZA,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
0,G8,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
0,530,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
0,RSX,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
0,CARAVAN,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
0,MONTE CARLO,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
0,S5,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
0,THUNDERBIRD,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
0,UPLANDER,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
0,GRAND CHEROKEE SRT-8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
0,XC70,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
0,VERANO,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
0,M45,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
0,TORRENT,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
0,TRIBECA,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
0,SABLE,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
0,300 C SRT,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
0,PANAMERA,61,61,60,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61
0,SL550,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
0,CHARGER SRT-8,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
0,RENDEZVOUS,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
0,SLK280,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
0,TT,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
0,TRANSIT CONNECT,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
0,STRATUS,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
0,GTO,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
0,TRAILBLAZER EXT,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
0,ZDX,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
0,PRIUS V,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
0,RAINIER,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
0,LR4,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
0,RX 300,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
0,XJ,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
0,VOLT,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
0,FR-S,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
0,GX 460,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
0,GL550,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
0,CX-5,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
0,BORREGO,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
0,S4,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
0,RIO5,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
0,JX35,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
0,EXPRESS 3500,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
0,ENTOURAGE,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
0,SL500,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
0,RANGE ROVER EVOQUE,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
0,ENVOY XL,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
0,M5,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
0,RAIDER,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
0,E320,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
0,C280,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
0,IS 300,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
0,MPV,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
0,E-150,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
0,B9 TRIBECA,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
0,SSR,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
0,LAND CRUISER,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
0,M6,40,40,39,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40
0,VUE HYBRID,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
0,TAURUS X,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
0,NAVIGATOR L,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
0,C63 AMG,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
0,LX 470,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
0,EXPRESS 1500,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
0,XK,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
0,MONTEGO,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
0,MURANO CROSS CABRIOLET,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
0,EXPRESS 2500,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
0,AMANTI,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
0,C-MAX,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
0,MALIBU CLASSIC,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
0,525,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
0,E63 AMG,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
0,TAHOE HYBRID,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
0,GLI,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
0,LS,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
0,SILVERADO 3500,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
0,FX37,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
0,V50,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
0,IQ,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
0,ZEPHYR,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
0,FX45,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
0,IS F,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
0,A8,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
0,LR3,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
0,CLK500,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
0,ALTIMA HYBRID,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
0,NEON,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
0,EQUUS,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
0,SILVERADO CLASSIC,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
0,GRAND AM,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
0,CLK550,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
0,VERSA NOTE,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
0,DEVILLE,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
0,FREESTAR,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
0,SLK300,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
0,GS 450H,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
0,CAVALIER,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
0,MKZ HYBRID,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
0,I35,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
0,ATS,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
0,XLR,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
0,S-TYPE,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
0,S-10,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
0,645,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
0,A7,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
0,V70,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
0,RENO,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
0,GS 430,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
0,XJ8,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
0,X-TYPE,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
0,CLK320,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
0,AVIATOR,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
0,MARK LT,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
0,L300,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
0,MARINER HYBRID,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
0,MR2 SPYDER,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
0,EQUATOR,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0,XG350,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0,ACCORD HYBRID,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0,ILX,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0,GL350,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0,SLK55 AMG,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0,LX 570,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
0,CALIBER SRT-4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
0,C240,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
0,EXCURSION,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
0,SPECTRA5,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
0,E500,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
0,R32,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
0,SPARK,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
0,CL550,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
0,YUKON HYBRID,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
0,XKR,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
0,CELICA,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
0,S400,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
0,G3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
0,FX50,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
0,RAM SRT 10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
0,EXPLORER SPORT,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
0,MALIBU HYBRID,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
0,ESCALADE HYBRID,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
0,CLS500,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
0,GL320,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
0,ML550,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
0,M56,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
0,PRIUS PLUG IN HYBRID,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
0,SIERRA CLASSIC,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
0,BRZ,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
0,BAJA,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
0,AVALON HYBRID,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
0,ASCENDER,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
0,SUBURBAN 2500,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
0,TTS,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
0,X1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
0,F150 HERITAGE,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
0,ML320,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
0,XTS,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
0,740,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
0,SONOMA,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
0,VENTURE,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
0,CL,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
0,PARK AVENUE,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
0,SILVERADO 1500 HD,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
0,H3T,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
0,ML63 AMG,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
0,MAGNUM SRT-8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
0,MONTEREY,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0,ENVOY XUV,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0,ML500,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0,PROTEGE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0,ECHO,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0,B2300,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0,AERIO,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0,NV 2500,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0,545,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
0,RELAY,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
0,B3000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
0,CHEROKEE,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
0,BLAZER,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
0,SIERRA 3500,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
0,BONNEVILLE,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
0,GS 460,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
0,AZTEK,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
0,TRACKER,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
0,SUNFIRE,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
0,PROTEGE5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
0,LEAF,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
0,SL55 AMG,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
0,SL63 AMG,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
0,MONTERO,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
0,SAVANA 1500,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
0,MONTANA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
0,SILVERADO HYBRID,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
0,TERRAZA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
0,R500,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
0,SPRINTER 2500,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
0,S430,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
0,S6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,Q45,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,CLS55 AMG,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,L200,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,SLK250,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,YUKON XL 2500,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,745,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,WINDSTAR,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,M35H,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,E55 AMG,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,RODEO,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,RS4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,SAVANA 2500,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,i-290,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,S500,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,AVALANCHE 2500,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,640 B640,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,MARAUDER,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,CROSSFIRE SRT-6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,LS 600H,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,NV 1500,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,MONTERO SPORT,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,XV CROSSTREK,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,ALLROAD,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,750 HYBRID,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,ALERO,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,MILAN HYBRID,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,CL63 AMG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,R320,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,SLK320,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,C320,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,SLK230,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,SEVILLE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,SIERRA 1500 HD,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,S63 AMG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,S350,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,640,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,ILX HYBRID,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,QX4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,ESCORT,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,SIERRA HYBRID,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,SL2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,CLS63 AMG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,ASTRO,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,CLK63 AMG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,CLK430,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,L100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,GLK250,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,DIAMANTE,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,CONCORDE,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,PHAETON,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,XK8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,XJR,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,SL600,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,ALPINA B7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,626,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,335 HYBRID,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,300M,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,1M,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,AURA HYBRID,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,CLK55 AMG,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,CABRIO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,G20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,EX37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,ENCORE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,DEFENDER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,CONTINENTAL GT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,CONTINENTAL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,CLK63 AMG Black Series,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,CL55 AMG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,CADENZA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,C43 AMG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,BRAVADA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,B4000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,ASPEN HYBRID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,ASCENDER EXT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,760,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,3-Sep,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,FIREBIRD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,INTRIGUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,LW200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,i-350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,i-280,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,Z3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,X6 HYBRID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,VILLAGER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,VERONA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,SPRINTER 3500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,SPRINTER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,SL1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,SL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,SAVANA 3500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
